STATION,DATE,AWND,PRCP,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,8/22/2019,7.83,0,94,79,,,,,,,,,,,,,,,,,,
USW00012918,8/23/2019,6.49,1.18,91,76,1,,1,,,,,,,,,,,,,,,
USW00012918,8/24/2019,6.26,0,91,77,,,,,,,,,,,,,,,,,,
USW00012918,8/25/2019,5.82,0.73,92,77,1,,1,,,,,,,,,,,,,,,
USW00012918,8/26/2019,9.62,0,95,79,,,,,,,,,,,,,,,,,,
USW00012918,8/27/2019,6.93,0,95,80,,,1,,,,,,,,,,,,,,,
USW00012918,8/28/2019,4.25,0.2,93,73,1,,1,,,,,1,,,,,,,,,,
USW00012918,8/29/2019,4.7,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,8/30/2019,4.7,0.08,92,79,,,1,,,,,,,,,,,,,,,
USW00012918,8/31/2019,4.92,0,92,79,,,1,,,,,1,,,,,,,,,,
USW00012918,9/1/2019,6.71,0,96,79,,,,,,,,,,,,,,,,,,
USW00012918,9/2/2019,7.83,0,96,79,,,,,,,,,,,,,,,,,,
USW00012918,9/3/2019,7.83,0,95,78,,,,,,,,,,,,,,,,,,
USW00012918,9/4/2019,9.62,0,96,82,,,,,,,,,,,,,,,,,,
USW00012918,9/5/2019,6.04,0,96,77,,,,,,,,,,,,,,,,,,
USW00012918,9/6/2019,5.37,0,97,77,,,,,,,,,,,,,,,,,,
USW00012918,9/7/2019,5.82,0,96,76,,,,,,,,,,,,,,,,,,
USW00012918,9/8/2019,5.82,0,96,74,,,,,,,,,,,,,,,,,,
USW00012918,9/9/2019,7.61,0,94,76,,,1,,,,,,,,,,,,,,,
USW00012918,9/10/2019,7.83,0,95,79,,,,,,,,,,,,,,,,,,
USW00012918,9/11/2019,5.82,0.22,92,77,,,1,,,,,,,,,,,,,,,
USW00012918,9/12/2019,6.71,0.1,93,77,,,,,,,,,,,,,,,,,,
USW00012918,9/13/2019,5.37,0,95,76,,,,,,,,,,,,,,,,,,
USW00012918,9/14/2019,8.5,0,98,75,,,,,,,,,,,,,,,,,,
USW00012918,9/15/2019,7.61,0,95,76,,,,,,,,,,,,,,,,,,
USW00012918,9/16/2019,10.07,0.2,91,77,1,,1,,,,,1,,,,,,,,,,
USW00012918,9/17/2019,14.54,4.67,81,75,1,,1,,,,,,,,,,,,,,,
USW00012918,9/18/2019,9.17,2.68,87,75,1,,1,,,,,,,,,,,,,,,
USW00012918,9/19/2019,10.29,3.5,82,74,1,,1,,,,,,,,,,,,,,,
USW00012918,9/20/2019,8.5,0.03,88,77,,,1,,,,,,,,,,,,,,,
USW00012918,9/21/2019,8.5,0,90,76,,,,,,,,,,,,,,,,,,
USW00012918,9/22/2019,8.5,0,91,76,,,,,,,,,,,,,,,,,,
USW00012918,9/23/2019,6.71,0,90,78,,,,,,,,,,,,,,,,,,
USW00012918,9/24/2019,6.93,0,90,76,,,,,,,,,,,,,,,,,,
USW00012918,9/25/2019,6.26,0,90,74,,,,,,,,,,,,,,,,,,
USW00012918,9/26/2019,4.7,0,91,74,,,,,,,,,,,,,,,,,,
USW00012918,9/27/2019,7.38,0.08,86,77,1,,,,,,,,,,,,,,,,,
USW00012918,9/28/2019,9.62,0,92,76,,,,,,,,,,,,,,,,,,
USW00012918,9/29/2019,10.29,0,92,78,,,,,,,,,,,,,,,,,,
USW00012918,9/30/2019,10.51,0,93,79,,,,,,,,,,,,,,,,,,
USW00012918,10/1/2019,8.95,0,91,77,,,,,,,,,,,,,,,,,,
USW00012918,10/2/2019,6.71,0,92,76,,,,,,,,1,,,,,,,,,,
USW00012918,10/3/2019,6.71,0,94,77,,,,,,,,,,,,,,,,,,
USW00012918,10/4/2019,5.82,0,94,75,,,,,,,,,,,,,,,,,,
USW00012918,10/5/2019,4.47,0,93,74,,,,,,,,,,,,,,,,,,
USW00012918,10/6/2019,5.59,0,91,75,1,,,,,,,,,,,,,,,,,
USW00012918,10/7/2019,10.74,0,88,69,,,,,,,,,,,,,,,,,,
USW00012918,10/8/2019,6.93,0,85,67,,,,,,,,,,,,,,,,,,
USW00012918,10/9/2019,7.38,0,89,69,1,,,,,,,1,,,,,,,,,,
USW00012918,10/10/2019,10.74,0,91,74,,,,,,,,,,,,,,,,,,
USW00012918,10/11/2019,13.65,0.47,86,54,1,,1,,,,,,,,,,,,,,,
USW00012918,10/12/2019,11.86,0,73,54,,,,,,,,,,,,,,,,,,
USW00012918,10/13/2019,5.37,0,84,58,,,,,,,,,,,,,,,,,,
USW00012918,10/14/2019,8.05,0,89,74,,,,,,,,,,,,,,,,,,
USW00012918,10/15/2019,8.5,0,92,77,,,,,,,,,,,,,,,,,,
USW00012918,10/16/2019,10.51,0.63,78,63,1,,1,,,,,,,,,,,,,,,
USW00012918,10/17/2019,9.62,0,68,58,,,,,,,,,,,,,,,,,,
USW00012918,10/18/2019,4.47,0.03,82,58,,,,,,,,,,,,,,,,,,
USW00012918,10/19/2019,6.49,0,90,66,1,,,,,,,,,,,,,,,,,
USW00012918,10/20/2019,9.4,0.02,90,75,1,,,,,,,,,,,,,,,,,
USW00012918,10/21/2019,9.4,0.69,81,65,1,,1,,,,,,,,,,,,,,,
USW00012918,10/22/2019,8.28,0,80,58,,,,,,,,,,,,,,,,,,
USW00012918,10/23/2019,10.07,0,81,60,,,,,,,,,,,,,,,,,,
USW00012918,10/24/2019,12.3,0.02,81,66,1,,,,,,,,,,,,,,,,,
USW00012918,10/25/2019,17,1.88,69,51,1,,,,,,,,,,,,,,,,,
USW00012918,10/26/2019,9.4,0,68,51,,,,,,,,,,,,,,,,,,
USW00012918,10/27/2019,5.59,0,77,52,,,,,,,,,,,,,,,,,,
USW00012918,10/28/2019,10.07,0,77,62,1,,,,,,,,,,,,,,,,,
USW00012918,10/29/2019,11.86,0.03,74,68,1,,,,,,,,,,,,,,,,,
USW00012918,10/30/2019,12.3,0.44,72,45,1,,,,,,,,,,,,,,,,,
USW00012918,10/31/2019,17,0,58,40,,,,,,,,,,,,,,,,,,
USW00012918,11/1/2019,5.82,0,61,38,,,,,,,,,,,,,,,,,,
USW00012918,11/2/2019,6.71,0,67,47,,,,,,,,,,,,,,,,,,
USW00012918,11/3/2019,5.59,0,67,44,,,,,,,,,,,,,,,,,,
USW00012918,11/4/2019,7.61,0,75,55,1,,,,,,,,,,,,,,,,,
USW00012918,11/5/2019,6.71,0,81,64,1,,,,,,,,,,,,,,,,,
USW00012918,11/6/2019,8.05,0,78,63,,,,,,,,,,,,,,,,,,
USW00012918,11/7/2019,8.28,1.66,76,53,1,,1,,,,,1,,,,,,,,,,
USW00012918,11/8/2019,13.2,0.02,54,48,1,,,,,,,,,,,,,,,,,
USW00012918,11/9/2019,5.82,0,68,43,,,,,,,,,,,,,,,,,,
USW00012918,11/10/2019,4.7,0,75,47,,,,,,,,,,,,,,,,,,
USW00012918,11/11/2019,9.62,0.05,76,41,1,,,,,,,,,,,,,,,,,
USW00012918,11/12/2019,17.45,0.01,48,36,,,,,,,,,,,,,,,,,,
USW00012918,11/13/2019,5.14,0,48,32,,,,,,,,,,,,,,,,,,
USW00012918,11/14/2019,10.96,0.19,49,45,1,,,,,,,,,,,,,,,,,
USW00012918,11/15/2019,6.93,0,62,41,1,,,,,,,,,,,,,,,,,
USW00012918,11/16/2019,2.46,0,64,40,,,,,,,,1,,,,,,,,,,
USW00012918,11/17/2019,2.91,0,69,43,,,,,,,,1,,,,,,,,,,
USW00012918,11/18/2019,4.03,0,74,51,1,,,,,,,1,,,,,,,,,,
USW00012918,11/19/2019,3.8,0,79,50,1,,,,,,,1,,,,,,,,,,
USW00012918,11/20/2019,12.97,0,81,59,1,,,,,,,,,,,,,,,,,
USW00012918,11/21/2019,12.97,0,79,72,,,,,,,,,,,,,,,,,,
USW00012918,11/22/2019,10.51,0.2,80,55,1,,,,,,,,,,,,,,,,,
USW00012918,11/23/2019,9.84,0,67,48,,,,,,,,,,,,,,,,,,
USW00012918,11/24/2019,4.25,0,69,46,,,,,,,,,,,,,,,,,,
USW00012918,11/25/2019,9.84,0,80,52,1,,,,,,,,,,,,,,,,,
USW00012918,11/26/2019,14.32,0,82,72,,,,,,,,1,,,,,,,,,,
USW00012918,11/27/2019,14.99,0.01,78,64,1,,,,,,,1,,,,,,,,,,
USW00012918,11/28/2019,12.75,0,71,63,1,1,,,,,,,,,,,,,,,,
USW00012918,11/29/2019,10.74,0,78,69,1,1,,,,,,1,,,,,,,,,,
USW00012918,11/30/2019,14.32,0,81,70,,,,,,,,,,,,,,,,,,
USW00012918,12/1/2019,11.86,0,70,52,,,,,,,,,,,,,,,,,,
USW00012918,12/2/2019,7.61,0,65,45,,,,,,,,,,,,,,,,,,
USW00012918,12/3/2019,4.25,0,71,41,,,,,,,,,,,,,,,,,,
USW00012918,12/4/2019,3.8,0,75,50,,,,,,,,,,,,,,,,,,
USW00012918,12/5/2019,6.93,0,76,52,1,,,,,,,1,,,,,,,,,,
USW00012918,12/6/2019,9.62,0,75,59,1,,,,,,,,,,,,,,,,,
USW00012918,12/7/2019,7.16,0,72,52,1,,,,,,,1,,,,,,,,,,
USW00012918,12/8/2019,6.49,0,75,50,1,1,,,,,,1,,,,,,,,,,
USW00012918,12/9/2019,10.07,0,84,66,1,,,,,,,,,,,,,,,,,
USW00012918,12/10/2019,16.55,0.58,72,48,1,,,,,,,,,,,,,,,,,
USW00012918,12/11/2019,12.08,0,60,44,,,,,,,,,,,,,,,,,,
USW00012918,12/12/2019,5.82,0,63,45,,,,,,,,,,,,,,,,,,
USW00012918,12/13/2019,5.82,0,75,56,,,,,,,,,,,,,,,,,,
USW00012918,12/14/2019,6.04,0,73,48,1,,,,,,,,,,,,,,,,,
USW00012918,12/15/2019,14.32,0,83,66,1,,,,,,,1,,,,,,,,,,
USW00012918,12/16/2019,14.09,0,80,44,1,,,,,,,,,,,,,,,,,
USW00012918,12/17/2019,14.76,0,55,40,,,,,,,,,,,,,,,,,,
USW00012918,12/18/2019,5.14,0,59,35,,,,,,,,,,,,,,,,,,
USW00012918,12/19/2019,4.92,0,59,36,,,,,,,,,,,,,,,,,,
USW00012918,12/20/2019,8.72,0.01,56,50,,,,,,,,,,,,,,,,,,
USW00012918,12/21/2019,7.38,0,57,47,,,,,,,,,,,,,,,,,,
USW00012918,12/22/2019,8.95,0,62,42,,,,,,,,,,,,,,,,,,
USW00012918,12/23/2019,4.25,0,71,42,1,,,,,,,1,,,,,,,,,,
USW00012918,12/24/2019,3.13,0,73,45,,,,,,,,,,,,,,,,,,
USW00012918,12/25/2019,5.37,0,73,47,1,1,,,,,,1,,,,,,,,,,
USW00012918,12/26/2019,5.59,0,74,55,1,1,,,,,,,,,,,,,,,,
USW00012918,12/27/2019,7.61,0,67,59,1,1,,,,,,,,,,,,,,,,
USW00012918,12/28/2019,11.41,0.03,78,63,1,,,,,,,,,,,,,,,,,
USW00012918,12/29/2019,10.96,0.22,71,50,1,,1,,,,,,,,,,,,,,,
USW00012918,12/30/2019,6.49,0,63,42,,,,,,,,,,,,,,,,,,
USW00012918,12/31/2019,4.25,0,61,40,,,,,,,,,,,,,,,,,,
USW00012918,1/1/2020,7.61,0.27,61,52,1,,,,,,,1,,,,,,,,,,
USW00012918,1/2/2020,5.14,0.04,66,59,1,1,,,,,,,,,,,,,,,,
USW00012918,1/3/2020,8.5,0,70,53,1,,,,,,,,,,,,,,,,,
USW00012918,1/4/2020,6.04,0,69,44,,,,,,,,,,,,,,,,,,
USW00012918,1/5/2020,7.38,0,75,44,1,,,,,,,,,,,,,,,,,
USW00012918,1/6/2020,5.82,0,76,51,1,,,,,,,,,,,,,,,,,
USW00012918,1/7/2020,7.61,0,67,44,,,,,,,,,,,,,,,,,,
USW00012918,1/8/2020,8.95,0,69,39,,,,,,,,,,,,,,,,,,
USW00012918,1/9/2020,13.87,0.01,75,60,,,,,,,,1,,,,,,,,,,
USW00012918,1/10/2020,20.58,0.03,75,71,1,,1,,,,,,,,,,,,,,,
USW00012918,1/11/2020,10.96,0.98,73,43,1,,1,,,,,,,,,,,,,,,
USW00012918,1/12/2020,6.71,0,59,38,,,,,,,,,,,,,,,,,,
USW00012918,1/13/2020,7.16,0.24,68,53,1,1,,,,,,,,,,,,,,,,
USW00012918,1/14/2020,10.07,0.13,80,69,1,1,,,,,,1,,,,,,,,,,
USW00012918,1/15/2020,8.95,0,81,70,1,,,,,,,,,,,,,,,,,
USW00012918,1/16/2020,8.05,0,73,67,1,1,,,,,,,,,,,,,,,,
USW00012918,1/17/2020,12.3,0.04,71,62,1,,,,,,,1,,,,,,,,,,
USW00012918,1/18/2020,8.95,0.52,74,57,1,,1,,,,,1,,,,,,,,,,
USW00012918,1/19/2020,14.32,0,61,46,,,,,,,,,,,,,,,,,,
USW00012918,1/20/2020,8.5,0,62,42,,,,,,,,,,,,,,,,,,
USW00012918,1/21/2020,8.28,0,58,41,,,,,,,,1,,,,,,,,,,
USW00012918,1/22/2020,12.97,1.4,62,48,1,,1,,,,,,,,,,,,,,,
USW00012918,1/23/2020,9.4,0.4,64,48,1,,1,,,,,,,,,,,,,,,
USW00012918,1/24/2020,4.92,0,68,43,,,,,,,,,,,,,,,,,,
USW00012918,1/25/2020,8.5,0.01,66,47,,,,,,,,,,,,,,,,,,
USW00012918,1/26/2020,6.04,0.22,75,57,1,,,,,,,,,,,,,,,,,
USW00012918,1/27/2020,8.05,0,65,56,1,1,,,,,,1,,,,,,,,,,
USW00012918,1/28/2020,10.29,0.63,64,52,1,,1,,,,,,,,,,,,,,,
USW00012918,1/29/2020,13.42,0,58,47,,,,,,,,,,,,,,,,,,
USW00012918,1/30/2020,8.28,0,56,50,,,,,,,,,,,,,,,,,,
USW00012918,1/31/2020,7.16,0,62,47,,,,,,,,,,,,,,,,,,
USW00012918,2/1/2020,6.93,0,69,42,,,,,,,,,,,,,,,,,,
USW00012918,2/2/2020,8.95,0,76,46,,,,,,,,,,,,,,,,,,
USW00012918,2/3/2020,13.42,0,76,55,,,,,,,,,,,,,,,,,,
USW00012918,2/4/2020,10.96,0,79,68,1,,,,,,,1,,,,,,,,,,
USW00012918,2/5/2020,13.87,0.01,70,41,1,,1,,,,,1,,,,,,,,,,
USW00012918,2/6/2020,12.97,0.01,53,37,,,,,,,,,,,,,,,,,,
USW00012918,2/7/2020,8.95,0,73,36,,,,,,,,,,,,,,,,,,
USW00012918,2/8/2020,8.05,0,72,53,,,,,,,,,,,,,,,,,,
USW00012918,2/9/2020,13.87,0,74,58,,,,,,,,,,,,,,,,,,
USW00012918,2/10/2020,12.08,0.08,77,57,1,,,,,,,1,,,,,,,,,,
USW00012918,2/11/2020,10.74,0.02,59,52,1,,,,,,,,,,,,,,,,,
USW00012918,2/12/2020,8.95,0.04,62,51,1,1,,,,,,,,,,,,,,,,
USW00012918,2/13/2020,12.3,0,59,46,,,,,,,,,,,,,,,,,,
USW00012918,2/14/2020,8.72,0,61,42,,,,,,,,,,,,,,,,,,
USW00012918,2/15/2020,9.84,0,67,47,1,,,,,,,,,,,,,,,,,
USW00012918,2/16/2020,5.59,0,74,60,1,1,,,,,,1,,,,,,,,,,
USW00012918,2/17/2020,9.84,0,80,59,1,1,,,,,,,,,,,,,,,,
USW00012918,2/18/2020,8.05,0,79,63,1,,,,,,,,,,,,,,,,,
USW00012918,2/19/2020,9.62,0,63,54,1,,,,,,,,,,,,,,,,,
USW00012918,2/20/2020,16.55,0.21,54,46,1,,,,,,,,,,,,,,,,,
USW00012918,2/21/2020,11.86,0,57,42,,,,,,,,,,,,,,,,,,
USW00012918,2/22/2020,7.16,0,63,41,,,,,,,,,,,,,,,,,,
USW00012918,2/23/2020,9.84,0,69,50,1,,,,,,,,,,,,,,,,,
USW00012918,2/24/2020,6.93,1.83,73,57,,,,,,,,,,,,,,,,,,
USW00012918,2/25/2020,8.05,0,75,54,,,,,,,,,,,,,,,,,,
USW00012918,2/26/2020,18.34,0,59,43,,,,,,,,,,,,,,,,,,
USW00012918,2/27/2020,4.7,0,60,35,,,,,,,,,,,,,,,,,,
USW00012918,2/28/2020,7.38,0,73,41,,,,,,,,,,,,,,,,,,
USW00012918,2/29/2020,8.72,0,75,46,,,,,,,,,,,,,,,,,,
USW00012918,3/1/2020,12.3,0.02,71,60,,,,,,,,,,,,,,,,,,
USW00012918,3/2/2020,9.4,0,80,64,1,,,,,,,1,,,,,,,,,,
USW00012918,3/3/2020,6.71,0,80,69,1,,,,,,,,,,,,,,,,,
USW00012918,3/4/2020,10.74,0.03,79,59,1,,,,,,,,,,,,,,,,,
USW00012918,3/5/2020,12.97,0,75,57,,,,,,,,,,,,,,,,,,
USW00012918,3/6/2020,9.4,0,74,52,,,,,,,,,,,,,,,,,,
USW00012918,3/7/2020,8.95,0,62,50,,,,,,,,,,,,,,,,,,
USW00012918,3/8/2020,13.2,0,72,50,,,,,,,,,,,,,,,,,,
USW00012918,3/9/2020,11.41,0.01,74,63,,,,,,,,,,,,,,,,,,
USW00012918,3/10/2020,6.04,0,82,66,1,,,,,,,,,,,,,,,,,
USW00012918,3/11/2020,8.95,0,83,62,1,1,,,,,,,,,,,,,,,,
USW00012918,3/12/2020,12.3,0,84,69,,,,,,,,,,,,,,,,,,
USW00012918,3/13/2020,11.18,0,82,71,,,,,,,,,,,,,,,,,,
USW00012918,3/14/2020,11.41,0,81,72,,,,,,,,,,,,,,,,,,
USW00012918,3/15/2020,7.83,0,83,67,1,,,,,,,,,,,,,,,,,
USW00012918,3/16/2020,6.93,0.01,76,66,1,,,,,,,1,,,,,,,,,,
USW00012918,3/17/2020,10.07,0,84,70,1,,,,,,,,,,,,,,,,,
USW00012918,3/18/2020,12.97,0,84,71,,,,,,,,,,,,,,,,,,
USW00012918,3/19/2020,14.76,0,85,74,,,,,,,,,,,,,,,,,,
USW00012918,3/20/2020,10.96,0.25,78,58,1,,,,,,,,,,,,,,,,,
USW00012918,3/21/2020,11.41,0.13,63,57,1,,,,,,,,,,,,,,,,,
USW00012918,3/22/2020,10.29,0.02,80,61,1,,,,,,,1,,,,,,,,,,
USW00012918,3/23/2020,11.41,0,86,70,1,,,,,,,,,,,,,,,,,
USW00012918,3/24/2020,12.97,0,89,71,,,,,,,,,,,,,,,,,,
USW00012918,3/25/2020,8.05,0,88,71,1,,,,,,,1,,,,,,,,,,
USW00012918,3/26/2020,11.41,0,87,69,,,,,,,,,,,,,,,,,,
USW00012918,3/27/2020,14.99,0,88,73,,,,,,,,,,,,,,,,,,
USW00012918,3/28/2020,11.41,0.01,81,64,,,,,,,,,,,,,,,,,,
USW00012918,3/29/2020,10.07,0,83,56,,,,,,,,,,,,,,,,,,
USW00012918,3/30/2020,12.75,0,85,70,,,,,,,,,,,,,,,,,,
USW00012918,3/31/2020,12.3,0,77,61,,,,,,,,,,,,,,,,,,
USW00012918,4/1/2020,10.29,0,75,57,,,,,,,,,,,,,,,,,,
USW00012918,4/2/2020,11.41,0,77,64,,,,,,,,,,,,,,,,,,
USW00012918,4/3/2020,10.29,0.21,81,69,,,1,,,,,,,,,,,,,,,
USW00012918,4/4/2020,9.62,1.2,72,57,1,,,,,,,,,,,,,,,,,
USW00012918,4/5/2020,8.72,0,76,61,1,,,,,,,,,,,,,,,,,
USW00012918,4/6/2020,7.16,0.01,76,65,1,1,,,,,,,,,,,,,,,,
USW00012918,4/7/2020,7.83,0.01,87,73,1,,,,,,,,,,,,,,,,,
USW00012918,4/8/2020,7.16,0,87,73,1,,,,,,,1,,,,,,,,,,
USW00012918,4/9/2020,7.16,0.49,91,70,1,,1,,,,,1,,,,,,,,,,
USW00012918,4/10/2020,10.07,0,77,67,,,,,,,,,,,,,,,,,,
USW00012918,4/11/2020,10.96,0,79,65,,,,,,,,,,,,,,,,,,
USW00012918,4/12/2020,13.65,0.04,93,66,1,,,,,,,1,,,,,,,,,,
USW00012918,4/13/2020,13.2,0,71,54,,,,,,,,,,,,,,,,,,
USW00012918,4/14/2020,13.65,0,72,50,,,,,,,,,,,,,,,,,,
USW00012918,4/15/2020,9.17,0,72,50,,,,,,,,,,,,,,,,,,
USW00012918,4/16/2020,11.18,0,75,56,,,,,,,,1,,,,,,,,,,
USW00012918,4/17/2020,7.38,0,82,65,,,,,,,,,,,,,,,,,,
USW00012918,4/18/2020,10.29,0.06,76,63,1,,1,,,,,1,,,,,,,,,,
USW00012918,4/19/2020,8.72,0.03,83,69,1,1,1,,,,,1,,,,,,,,,,
USW00012918,4/20/2020,6.49,0,83,66,1,1,,,,,,1,,,,,,,,,,
USW00012918,4/21/2020,9.84,0,86,68,1,,,,,,,1,,,,,,,,,,
USW00012918,4/22/2020,13.42,0,83,73,1,,,,,,,1,,,,,,,,,,
USW00012918,4/23/2020,11.63,0,89,65,1,,,,,,,1,,,,,,,,,,
USW00012918,4/24/2020,9.62,0,91,62,,,,,,,,,,,,,,,,,,
USW00012918,4/25/2020,9.4,0.04,84,65,,,1,,,,,,,,,,,,,,,
USW00012918,4/26/2020,7.16,0,86,61,,,,,,,,,,,,,,,,,,
USW00012918,4/27/2020,10.96,0,84,61,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2020,13.42,0.12,85,74,1,,1,,,,,,,,,,,,,,,
USW00012918,4/29/2020,11.41,0.61,84,63,1,,1,,,,,,,,,,,,,,,
USW00012918,4/30/2020,4.92,0,84,55,,,,,,,,,,,,,,,,,,
USW00012918,5/1/2020,8.95,0,84,62,,,,,,,,,,,,,,,,,,
USW00012918,5/2/2020,10.51,0,86,66,,,,,,,,,,,,,,,,,,
USW00012918,5/3/2020,9.4,0,87,72,,,,,,,,,,,,,,,,,,
USW00012918,5/4/2020,9.17,0,90,71,,,,,,,,,,,,,,,,,,
USW00012918,5/5/2020,7.16,2.17,92,70,1,,1,,,,,,,,,,,,,,,
USW00012918,5/6/2020,10.51,0.24,85,66,1,,1,,,,,,,,,,,,,,,
USW00012918,5/7/2020,11.63,0,86,64,,,,,,,,1,,,,,,,,,,
USW00012918,5/8/2020,16.11,0.06,90,72,,,1,,,,,,,,,,,,,,,
USW00012918,5/9/2020,12.97,0,74,63,,,,,,,,,,,,,,,,,,
USW00012918,5/10/2020,7.38,0,82,62,,,,,,,,,,,,,,,,,,
USW00012918,5/11/2020,9.62,0,82,64,,,,,,,,,,,,,,,,,,
USW00012918,5/12/2020,12.53,0.07,85,70,,,,,,,,,,,,,,,,,,
USW00012918,5/13/2020,10.51,0.08,87,72,,,1,,,,,,,,,,,,,,,
USW00012918,5/14/2020,9.84,0.01,88,74,1,,1,,,,,,,,,,,,,,,
USW00012918,5/15/2020,8.28,1.25,88,70,1,,1,,,,,,,,,,,,,,,
USW00012918,5/16/2020,9.4,0.57,82,67,1,,1,,,,,,,,,,,,,,,
USW00012918,5/17/2020,7.83,0.01,89,67,,,,,,,,,,,,,,,,,,
USW00012918,5/18/2020,6.93,0,92,66,,,,,,,,,,,,,,,,,,
USW00012918,5/19/2020,10.51,0,92,70,,,,,,,,,,,,,,,,,,
USW00012918,5/20/2020,7.61,0,94,77,,,,,,,,,,,,,,,,,,
USW00012918,5/21/2020,9.84,0,90,76,,,,,,,,,,,,,,,,,,
USW00012918,5/22/2020,10.96,0,91,76,,,,,,,,,,,,,,,,,,
USW00012918,5/23/2020,12.75,0,92,79,,,,,,,,,,,,,,,,,,
USW00012918,5/24/2020,13.2,0.44,90,69,1,,1,,,,,,,,,,,,,,,
USW00012918,5/25/2020,9.62,0.11,85,69,,,1,,,,,1,,,,,,,,,,
USW00012918,5/26/2020,7.61,0.1,88,70,,,1,,,,,,,,,,,,,,,
USW00012918,5/27/2020,7.83,1.42,90,67,,,1,,,,,1,,,,,,,,,,
USW00012918,5/28/2020,6.49,0.12,88,68,,,1,,,,,,,,,,,,,,,
USW00012918,5/29/2020,7.83,0,89,70,1,,,,,,,,,,,,,,,,,
USW00012918,5/30/2020,7.83,0,89,75,,,,,,,,,,,,,,,,,,
USW00012918,5/31/2020,7.16,1.41,85,74,1,,1,,,,,,,,,,,,,,,
USW00012918,6/1/2020,7.38,0,87,74,1,,,,,,,,,,,,,,,,,
USW00012918,6/2/2020,7.16,0,90,73,,,,,,,,,,,,,,,,,,
USW00012918,6/3/2020,4.7,0,90,75,,,1,,,,,,,,,,,,,,,
USW00012918,6/4/2020,5.82,0,93,75,,,1,,,,,,,,,,,,,,,
USW00012918,6/5/2020,4.7,0,94,76,,,,,,,,1,,,,,,,,,,
USW00012918,6/6/2020,8.05,0,97,76,,,1,,,,,,,,,,,,,,,
USW00012918,6/7/2020,10.96,0,95,77,,,,,,,,,,,,,,,,,,
USW00012918,6/8/2020,8.95,0.13,94,78,,,,,,,,,,,,,,,,,,
USW00012918,6/9/2020,10.51,0,95,80,,,,,,,,1,,,,,,,,,,
USW00012918,6/10/2020,8.5,0,94,76,1,,,,,,,,,,,,,,,,,
USW00012918,6/11/2020,8.95,0,92,72,,,,,,,,1,,,,,,,,,,
USW00012918,6/12/2020,10.96,0,91,72,,,,,,,,,,,,,,,,,,
USW00012918,6/13/2020,9.62,0,93,71,,,,,,,,,,,,,,,,,,
USW00012918,6/14/2020,8.5,0,92,70,,,,,,,,,,,,,,,,,,
USW00012918,6/15/2020,8.28,0,93,78,,,,,,,,,,,,,,,,,,
USW00012918,6/16/2020,5.82,0,94,76,,,,,,,,,,,,,,,,,,
USW00012918,6/17/2020,6.04,0,93,73,,,,,,,,,,,,,,,,,,
USW00012918,6/18/2020,8.5,0,93,74,,,,,,,,,,,,,,,,,,
USW00012918,6/19/2020,9.62,0,92,76,,,1,,,,,,,,,,,,,,,
USW00012918,6/20/2020,6.93,0.82,90,74,1,,1,,,,,,,,,,,,,,,
USW00012918,6/21/2020,8.05,0.46,91,76,1,,1,,,,,1,,,,,,,,,,
USW00012918,6/22/2020,8.05,1.28,83,71,1,,1,,,,,,,,,,,,,,,
USW00012918,6/23/2020,8.5,0,89,72,,,1,,,,,,,,,,,,,,,
USW00012918,6/24/2020,9.62,1.13,88,72,1,,1,,,,,,,,,,,,,,,
USW00012918,6/25/2020,8.05,0.74,87,75,1,,1,,,,,,,,,,,,,,,
USW00012918,6/26/2020,8.72,0.01,87,78,1,,,,,,,1,,,,,,,,,,
USW00012918,6/27/2020,10.29,0,91,79,1,,,,,,,1,,,,,,,,,,
USW00012918,6/28/2020,12.53,0,92,81,,,,,,,,,,,,,,,,,,
USW00012918,6/29/2020,13.2,0,91,83,,,,,,,,,,,,,,,,,,
USW00012918,6/30/2020,13.42,0,94,82,,,,,,,,,,,,,,,,,,
USW00012918,7/1/2020,11.18,0,94,81,,,,,,,,,,,,,,,,,,
USW00012918,7/2/2020,8.5,0,96,80,,,,,,,,,,,,,,,,,,
USW00012918,7/3/2020,6.49,0,96,78,,,,,,,,,,,,,,,,,,
USW00012918,7/4/2020,5.37,0,96,76,,,,,,,,,,,,,,,,,,
USW00012918,7/5/2020,8.05,0,95,78,,,,,,,,,,,,,,,,,,
USW00012918,7/6/2020,9.4,0,95,82,,,,,,,,,,,,,,,,,,
USW00012918,7/7/2020,8.95,0.02,94,81,,,,,,,,,,,,,,,,,,
USW00012918,7/8/2020,10.51,0,96,81,,,,,,,,,,,,,,,,,,
USW00012918,7/9/2020,10.51,0,96,81,1,,,,,,,,,,,,,,,,,
USW00012918,7/10/2020,7.61,0,98,80,,,,,,,,,,,,,,,,,,
USW00012918,7/11/2020,6.93,0,98,80,,,,,,,,,,,,,,,,,,
USW00012918,7/12/2020,7.61,0,97,78,,,,,,,,,,,,,,,,,,
USW00012918,7/13/2020,8.5,0,99,81,,,,,,,,,,,,,,,,,,
USW00012918,7/14/2020,9.4,0,97,79,,,,,,,,,,,,,,,,,,
