"","OCCUR_DATE","OCCUR_TIME","BORO","LOC_OF_OCCUR_DESC","PRECINCT","JURISDICTION_CODE","LOC_CLASSFCTN_DESC","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE"
"183",2023-10-24,67980,"BRONX","INSIDE",47,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"184",2023-01-18,57900,"BRONX","OUTSIDE",41,0,"STREET","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"185",2023-01-09,69420,"QUEENS","OUTSIDE",109,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"186",2023-01-15,52500,"MANHATTAN","OUTSIDE",25,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK"
"187",2023-04-15,56760,"MANHATTAN","INSIDE",32,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"188",2023-05-07,10680,"BROOKLYN","INSIDE",67,0,"DWELLING","MULTI DWELL - APT BUILD",TRUE,"45-64","M","BLACK","45-64","F","BLACK"
"189",2023-07-17,76680,"BRONX","OUTSIDE",42,0,"STREET","(null)",FALSE,NA,NA,NA,"<18","M","BLACK"
"190",2023-11-26,85800,"BRONX","OUTSIDE",45,0,"STREET","(null)",TRUE,NA,NA,NA,"45-64","M","WHITE HISPANIC"
"191",2023-06-19,2700,"QUEENS","OUTSIDE",100,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"192",2023-08-10,63000,"BROOKLYN","OUTSIDE",77,0,"STREET","(null)",TRUE,NA,NA,NA,"25-44","M","BLACK"
"193",2023-01-17,74880,"QUEENS","OUTSIDE",101,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","F","BLACK"
"194",2023-01-29,61200,"MANHATTAN","OUTSIDE",23,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",TRUE,"<18","M","BLACK","<18","M","BLACK"
"195",2023-12-16,79200,"BRONX","OUTSIDE",52,0,"STREET","(null)",FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC"
"196",2023-12-03,1380,"BROOKLYN","INSIDE",90,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"197",2023-06-09,76320,"BRONX","OUTSIDE",40,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"65+","M","BLACK"
"198",2023-04-13,8040,"BRONX","OUTSIDE",43,0,"STREET","BAR/NIGHT CLUB",FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC"
"199",2023-04-27,36660,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"200",2023-09-10,19320,"BROOKLYN","OUTSIDE",79,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","F","BLACK"
"201",2023-08-17,79380,"BRONX","OUTSIDE",43,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK"
"202",2023-07-28,74700,"QUEENS","OUTSIDE",106,0,"STREET","(null)",FALSE,"<18","M","BLACK","<18","M","BLACK"
"203",2023-01-30,26700,"BRONX","OUTSIDE",41,0,"STREET","(null)",TRUE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"204",2023-03-31,13500,"BRONX","OUTSIDE",42,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"205",2023-08-26,81780,"BRONX","OUTSIDE",43,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK HISPANIC"
"206",2023-03-18,79500,"BROOKLYN","OUTSIDE",67,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"207",2023-05-14,76200,"BROOKLYN","OUTSIDE",75,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"45-64","M","BLACK"
"208",2023-10-12,79440,"BRONX","OUTSIDE",41,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"209",2023-08-28,60000,"MANHATTAN","INSIDE",25,0,"COMMERCIAL","GROCERY/BODEGA",FALSE,NA,NA,NA,"18-24","M","BLACK"
"210",2023-07-03,72840,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"211",2023-07-05,5520,"BROOKLYN","OUTSIDE",73,0,"STREET","MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","18-24","F","BLACK"
"212",2023-06-02,15540,"MANHATTAN","OUTSIDE",32,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"213",2023-11-28,70380,"BROOKLYN","OUTSIDE",67,0,"STREET","(null)",TRUE,NA,NA,NA,"25-44","M","BLACK"
"214",2023-01-26,66180,"BROOKLYN","OUTSIDE",69,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"215",2023-07-23,14400,"BROOKLYN","OUTSIDE",71,0,"STREET","MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","F","BLACK"
"216",2023-02-18,85260,"BRONX","OUTSIDE",49,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"217",2023-08-26,1080,"BROOKLYN","OUTSIDE",67,0,"STREET","(null)",FALSE,NA,NA,NA,"45-64","M","BLACK"
"218",2023-09-29,1800,"QUEENS","OUTSIDE",102,0,"STREET","PVT HOUSE",FALSE,"45-64","M","BLACK","25-44","M","BLACK"
"219",2023-12-18,75600,"MANHATTAN","INSIDE",33,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"220",2023-10-27,86280,"QUEENS","OUTSIDE",101,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"221",2023-07-30,13800,"QUEENS","OUTSIDE",110,0,"COMMERCIAL","BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"222",2023-06-17,33840,"BRONX","OUTSIDE",40,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"223",2023-06-27,72900,"QUEENS","OUTSIDE",103,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"224",2023-06-04,70860,"STATEN ISLAND","OUTSIDE",120,0,"STREET","(null)",FALSE,"25-44","M","WHITE","25-44","M","WHITE"
"225",2023-07-11,64020,"BRONX","OUTSIDE",52,0,"STREET","(null)",FALSE,"<18","M","BLACK","25-44","M","BLACK HISPANIC"
"226",2023-04-01,84600,"BROOKLYN","OUTSIDE",76,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"227",2023-06-01,75180,"BROOKLYN","OUTSIDE",83,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","18-24","M","BLACK"
"228",2023-09-25,17640,"QUEENS","OUTSIDE",114,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"229",2023-12-12,76800,"BROOKLYN","OUTSIDE",73,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"230",2023-09-23,85200,"QUEENS","OUTSIDE",107,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE","25-44","M","WHITE HISPANIC"
"231",2023-05-06,16200,"BRONX","OUTSIDE",48,0,"STREET","BAR/NIGHT CLUB",TRUE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC"
"232",2023-12-06,6900,"MANHATTAN","OUTSIDE",33,0,"COMMERCIAL","RESTAURANT/DINER",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC"
"233",2023-12-27,71220,"BRONX","OUTSIDE",42,0,"STREET","(null)",FALSE,NA,NA,NA,"<18","M","BLACK HISPANIC"
"234",2023-06-10,81840,"BROOKLYN","OUTSIDE",75,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"235",2023-08-06,24000,"BRONX","OUTSIDE",45,0,"STREET","(null)",FALSE,"45-64","M","BLACK","45-64","M","BLACK"
"236",2023-10-25,11040,"BROOKLYN","OUTSIDE",73,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","F","WHITE HISPANIC"
"237",2023-07-04,77400,"QUEENS","OUTSIDE",113,0,"STREET","(null)",FALSE,NA,NA,NA,"45-64","F","BLACK"
"238",2023-06-03,55800,"QUEENS","OUTSIDE",114,0,"COMMERCIAL","RESTAURANT/DINER",FALSE,"25-44","M","ASIAN / PACIFIC ISLANDER","25-44","M","ASIAN / PACIFIC ISLANDER"
"239",2023-03-20,81900,"BROOKLYN","INSIDE",61,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","BLACK","25-44","M","WHITE"
"240",2023-07-08,41220,"QUEENS","OUTSIDE",102,0,"STREET","BEAUTY/NAIL SALON",TRUE,"25-44","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC"
"241",2023-01-01,21300,"BRONX","OUTSIDE",47,0,"STREET","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","F","BLACK"
"242",2023-05-27,60840,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK"
"243",2023-08-15,47940,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"<18","M","BLACK","65+","M","WHITE HISPANIC"
"244",2023-05-28,81000,"MANHATTAN","OUTSIDE",9,0,"STREET","(null)",FALSE,NA,NA,NA,"45-64","F","WHITE HISPANIC"
"245",2023-11-12,79620,"BRONX","OUTSIDE",48,0,"STREET","(null)",FALSE,"45-64","M","BLACK","25-44","F","BLACK"
"246",2023-02-08,50520,"BROOKLYN","OUTSIDE",90,0,"STREET","(null)",FALSE,"<18","M","BLACK","<18","F","BLACK"
"247",2023-05-22,6360,"MANHATTAN","OUTSIDE",34,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"248",2023-03-19,6480,"BRONX","OUTSIDE",48,0,"STREET","BAR/NIGHT CLUB",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"249",2023-01-18,82200,"QUEENS","OUTSIDE",114,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","BLACK HISPANIC"
"250",2023-05-06,16080,"BRONX","OUTSIDE",40,0,"STREET","(null)",TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"251",2023-01-29,68460,"MANHATTAN","OUTSIDE",26,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"<18","M","BLACK","<18","M","BLACK"
"252",2023-03-13,82800,"MANHATTAN","INSIDE",23,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","WHITE HISPANIC","<18","F","WHITE HISPANIC"
"253",2023-03-12,65580,"BRONX","OUTSIDE",42,0,"STREET","(null)",FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC"
"254",2023-09-21,77400,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC"
"255",2023-02-11,79440,"MANHATTAN","INSIDE",28,0,"COMMERCIAL","GROCERY/BODEGA",TRUE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK"
"256",2023-12-26,85380,"QUEENS","OUTSIDE",106,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","F","BLACK HISPANIC"
"257",2023-06-25,47100,"BROOKLYN","OUTSIDE",75,0,"STREET","(null)",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE"
"258",2023-04-04,80700,"BRONX","OUTSIDE",48,0,"STREET","(null)",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK"
"259",2023-05-27,77100,"BROOKLYN","INSIDE",75,0,"DWELLING","MULTI DWELL - APT BUILD",TRUE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"260",2023-10-01,61800,"BROOKLYN","INSIDE",70,0,"DWELLING","MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"18-24","M","BLACK"
"261",2023-04-12,78900,"BROOKLYN","OUTSIDE",75,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK HISPANIC"
"262",2023-07-12,360,"BROOKLYN","OUTSIDE",71,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"263",2023-07-20,83220,"BROOKLYN","OUTSIDE",67,0,"STREET","(null)",FALSE,"25-44","M","BLACK","18-24","M","BLACK"
"264",2023-08-11,2940,"QUEENS","OUTSIDE",114,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"265",2023-08-08,44580,"BRONX","OUTSIDE",42,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"266",2023-03-27,40080,"BROOKLYN","OUTSIDE",88,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"267",2023-05-28,52200,"STATEN ISLAND","OUTSIDE",122,0,"STREET","(null)",FALSE,"<18","M","BLACK HISPANIC","18-24","F","BLACK"
"268",2023-12-07,71160,"QUEENS","OUTSIDE",113,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"269",2023-10-31,3360,"QUEENS","INSIDE",107,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"45-64","M","WHITE HISPANIC"
"270",2023-01-19,71100,"BROOKLYN","OUTSIDE",73,0,"OTHER","(null)",FALSE,NA,NA,NA,"<18","M","BLACK"
"271",2023-02-12,12600,"BRONX","OUTSIDE",45,0,"STREET","BAR/NIGHT CLUB",FALSE,NA,NA,NA,"18-24","F","BLACK"
"272",2023-07-27,83100,"BRONX","OUTSIDE",52,0,"STREET","(null)",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK"
"273",2023-02-22,60900,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"274",2023-07-27,81180,"BRONX","OUTSIDE",43,0,"STREET","(null)",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"275",2023-01-06,52200,"BROOKLYN","INSIDE",67,0,"DWELLING","MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK"
"276",2023-02-27,29760,"BROOKLYN","INSIDE",75,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK"
"277",2023-11-29,67200,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"278",2023-09-20,40800,"MANHATTAN","OUTSIDE",32,0,"STREET","(null)",TRUE,"25-44","M","BLACK","65+","M","BLACK"
"279",2023-08-09,58800,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,"18-24","M","BLACK","<18","M","BLACK HISPANIC"
"280",2023-02-23,53520,"MANHATTAN","OUTSIDE",28,0,"STREET","(null)",TRUE,"45-64","M","BLACK","45-64","M","BLACK"
"281",2023-11-05,77940,"BRONX","OUTSIDE",40,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"282",2023-03-16,79680,"BROOKLYN","OUTSIDE",77,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"283",2023-12-19,42540,"BROOKLYN","OUTSIDE",76,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","F","BLACK"
"284",2023-08-07,59820,"BRONX","OUTSIDE",41,0,"STREET","COMMERCIAL BLDG",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"285",2023-06-29,1740,"BRONX","OUTSIDE",47,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"286",2023-02-01,68400,"BROOKLYN","OUTSIDE",75,0,"COMMERCIAL","COMMERCIAL BLDG",TRUE,NA,NA,NA,"25-44","M","BLACK"
"287",2023-05-15,74460,"QUEENS","OUTSIDE",113,0,"STREET","(null)",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK"
"288",2023-06-24,71100,"BRONX","OUTSIDE",45,0,"STREET","(null)",FALSE,"18-24","M","BLACK","<18","M","BLACK HISPANIC"
"289",2023-04-04,50700,"BROOKLYN","OUTSIDE",75,0,"PLAYGROUND","(null)",FALSE,NA,NA,NA,"<18","M","BLACK"
"290",2023-01-29,16200,"BRONX","OUTSIDE",48,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"291",2023-06-26,70080,"BRONX","OUTSIDE",43,0,"STREET","GROCERY/BODEGA",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"292",2023-09-04,62460,"BROOKLYN","OUTSIDE",77,0,"STREET","(null)",FALSE,"18-24","M","BLACK","18-24","M","BLACK"
"293",2023-11-18,68580,"BROOKLYN","OUTSIDE",75,0,"STREET","(null)",FALSE,NA,NA,NA,"<18","F","BLACK"
"294",2023-06-13,72600,"BRONX","OUTSIDE",46,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"295",2023-07-20,28800,"BROOKLYN","OUTSIDE",81,0,"STREET","(null)",TRUE,"45-64","M","BLACK","25-44","F","WHITE HISPANIC"
"296",2023-02-14,42840,"BROOKLYN","OUTSIDE",75,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK"
"297",2023-02-19,9000,"BROOKLYN","OUTSIDE",83,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"298",2023-10-06,5760,"BROOKLYN","OUTSIDE",73,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","F","BLACK"
"299",2023-05-15,63180,"BRONX","OUTSIDE",43,0,"STREET","MULTI DWELL - APT BUILD",TRUE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK"
"300",2023-04-09,120,"MANHATTAN","OUTSIDE",25,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"<18","M","BLACK"
"301",2023-12-14,42600,"MANHATTAN","INSIDE",5,0,"DWELLING","(null)",FALSE,"25-44","M",NA,NA,NA,NA
"302",2023-02-10,60900,"BROOKLYN","OUTSIDE",60,0,"COMMERCIAL","GROCERY/BODEGA",FALSE,NA,NA,NA,"25-44","M","BLACK"
"303",2023-07-29,42840,"MANHATTAN","OUTSIDE",32,0,"STREET","(null)",FALSE,NA,NA,NA,"45-64","M","BLACK"
"304",2023-02-07,80700,"BRONX","OUTSIDE",46,0,"STREET","FAST FOOD",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"305",2023-12-29,67200,"BRONX","OUTSIDE",40,0,"STREET","(null)",FALSE,NA,NA,NA,"65+","M","BLACK HISPANIC"
"306",2023-02-10,52140,"BRONX","OUTSIDE",48,0,"STREET","FAST FOOD",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK"
"307",2023-08-19,85200,"BRONX","OUTSIDE",46,0,"STREET","(null)",FALSE,"45-64","F","WHITE HISPANIC","25-44","M","WHITE HISPANIC"
"308",2023-09-14,70860,"BRONX","OUTSIDE",44,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","WHITE HISPANIC"
"309",2023-05-02,33900,"MANHATTAN","OUTSIDE",5,0,"PLAYGROUND","(null)",FALSE,"45-64","M","WHITE HISPANIC","25-44","M","BLACK HISPANIC"
"310",2023-06-21,83700,"BRONX","INSIDE",47,0,"DWELLING","PVT HOUSE",FALSE,NA,NA,NA,"25-44","M","BLACK"
"311",2023-01-16,35400,"QUEENS","OUTSIDE",103,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"25-44","M","BLACK"
"312",2023-01-30,82200,"BRONX","OUTSIDE",47,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"313",2023-08-16,40140,"QUEENS","OUTSIDE",103,0,"STREET","(null)",FALSE,"25-44","M","BLACK","45-64","M","WHITE HISPANIC"
"314",2023-08-04,59700,"BROOKLYN","OUTSIDE",76,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","65+","M","WHITE HISPANIC"
"315",2023-11-25,17160,"MANHATTAN","OUTSIDE",32,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"316",2023-05-27,76500,"QUEENS","INSIDE",113,0,"DWELLING","MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","BLACK"
"317",2023-12-14,78000,"BROOKLYN","INSIDE",81,0,"COMMERCIAL","(null)",FALSE,NA,NA,NA,"45-64","M",NA
"318",2023-06-25,2940,"MANHATTAN","OUTSIDE",7,0,"STREET","(null)",TRUE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC"
"319",2023-02-10,60900,"BROOKLYN","OUTSIDE",60,0,"COMMERCIAL","GROCERY/BODEGA",FALSE,NA,NA,NA,"18-24","M","WHITE"
"320",2023-05-09,77880,"MANHATTAN","OUTSIDE",23,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"321",2023-01-15,50760,"BROOKLYN","OUTSIDE",81,0,"STREET","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"322",2023-07-22,68160,"BRONX","OUTSIDE",47,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"323",2023-11-07,39000,"BROOKLYN","OUTSIDE",76,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","F","WHITE HISPANIC"
"324",2023-05-05,81600,"QUEENS","OUTSIDE",105,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"325",2023-09-12,61200,"BROOKLYN","OUTSIDE",81,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","M","WHITE HISPANIC"
"326",2023-10-11,3600,"BROOKLYN","OUTSIDE",73,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","BLACK"
"327",2023-03-14,35340,"MANHATTAN","OUTSIDE",20,0,"STREET","COMMERCIAL BLDG",FALSE,"18-24","M","BLACK","<18","M","BLACK"
"328",2023-03-19,85680,"BRONX","INSIDE",47,0,"COMMERCIAL","GROCERY/BODEGA",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK"
"329",2023-10-16,29640,"BROOKLYN","INSIDE",71,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"330",2023-02-10,66000,"QUEENS","OUTSIDE",103,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","ASIAN / PACIFIC ISLANDER"
"331",2023-10-01,85320,"MANHATTAN","OUTSIDE",34,0,"STREET","(null)",TRUE,NA,NA,NA,"25-44","M","BLACK"
"332",2023-12-06,59040,"MANHATTAN","INSIDE",34,0,"COMMERCIAL","(null)",FALSE,"25-44","M","BLACK","25-44","F","BLACK"
"333",2023-03-05,61200,"QUEENS","OUTSIDE",102,0,"OTHER","HOSPITAL",FALSE,NA,NA,NA,"45-64","M","BLACK"
"334",2023-09-16,72600,"BROOKLYN","OUTSIDE",60,2,"HOUSING","MULTI DWELL - APT BUILD",FALSE,NA,NA,NA,"18-24","M","BLACK"
"335",2023-04-23,20700,"BRONX","INSIDE",50,0,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,"65+","M","BLACK","18-24","M","WHITE HISPANIC"
"336",2023-05-26,34800,"BROOKLYN","OUTSIDE",70,0,"STREET","(null)",FALSE,NA,NA,NA,"45-64","M","WHITE HISPANIC"
"337",2023-03-11,49500,"BROOKLYN","INSIDE",67,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","F","BLACK"
"338",2023-02-10,52140,"BRONX","OUTSIDE",48,0,"STREET","FAST FOOD",TRUE,"45-64","M","WHITE HISPANIC","45-64","M","BLACK"
"339",2023-01-19,75120,"BRONX","OUTSIDE",41,0,"STREET","(null)",FALSE,"18-24","M","BLACK","<18","M","BLACK"
"340",2023-02-15,51900,"QUEENS","INSIDE",106,0,"COMMERCIAL","GROCERY/BODEGA",FALSE,"25-44","M","BLACK","45-64","M","ASIAN / PACIFIC ISLANDER"
"341",2023-11-30,72540,"BROOKLYN","OUTSIDE",79,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"18-24","M","BLACK"
"342",2023-01-21,64320,"BRONX","OUTSIDE",43,0,"VEHICLE","(null)",FALSE,"<18","M","WHITE HISPANIC","<18","M","BLACK"
"343",2023-10-29,81540,"BROOKLYN","INSIDE",67,0,"DWELLING","(null)",TRUE,"45-64","M","BLACK","45-64","M","BLACK"
"344",2023-03-19,85680,"BRONX","INSIDE",47,0,"COMMERCIAL","GROCERY/BODEGA",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"345",2023-05-27,76500,"QUEENS","INSIDE",113,0,"DWELLING","MULTI DWELL - APT BUILD",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"346",2023-03-06,77100,"BROOKLYN","OUTSIDE",75,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"347",2023-09-13,36180,"MANHATTAN","OUTSIDE",25,0,"STREET","(null)",TRUE,"18-24","M","BLACK","25-44","M","BLACK"
"348",2023-04-24,64680,"BROOKLYN","OUTSIDE",67,0,"STREET","MULTI DWELL - APT BUILD",TRUE,NA,NA,NA,"25-44","M","BLACK"
"349",2023-02-10,52140,"BRONX","OUTSIDE",48,0,"STREET","FAST FOOD",TRUE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK"
"350",2023-03-07,77520,"MANHATTAN","INSIDE",30,0,"DWELLING","MULTI DWELL - APT BUILD",TRUE,"45-64","M","BLACK","25-44","M","BLACK"
"351",2023-10-18,10140,"MANHATTAN","OUTSIDE",19,0,"STREET","BAR/NIGHT CLUB",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC"
"352",2023-05-23,51600,"BRONX","OUTSIDE",47,0,"STREET","(null)",FALSE,NA,NA,NA,"18-24","M","ASIAN / PACIFIC ISLANDER"
"353",2023-08-21,8760,"MANHATTAN","OUTSIDE",34,0,"STREET","(null)",FALSE,NA,NA,NA,"25-44","M","BLACK"
"354",2023-05-13,3600,"BROOKLYN","OUTSIDE",83,0,"STREET","(null)",FALSE,"25-44","M","BLACK","25-44","M","BLACK"
"355",2023-07-05,8460,"BRONX","OUTSIDE",46,0,"STREET","(null)",TRUE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK"
"356",2023-01-21,76620,"BROOKLYN","OUTSIDE",63,0,"STREET","(null)",FALSE,"18-24","M","BLACK","25-44","M","BLACK"
"357",2023-06-01,58020,"BRONX","OUTSIDE",44,2,"HOUSING","MULTI DWELL - PUBLIC HOUS",FALSE,NA,NA,NA,"25-44","F","BLACK HISPANIC"
