STATION,DATE,AWND,PRCP,TMAX,TMIN,WDF5,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21
USW00012918,4/9/2007,8.72,0,65,51,70,17,,,,,,,,,,,,,,,1,,,
USW00012918,4/10/2007,10.74,0.03,82,59,230,28,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/11/2007,8.72,0,84,59,340,25.1,,,,,,,,,,,,,,,,,,
USW00012918,4/12/2007,11.18,0,77,55,130,29.1,,,,,,,,,,,,,,,,,,
USW00012918,4/13/2007,10.51,0.07,76,69,150,25.1,1,,,,,,,1,,,,1,1,,1,,,
USW00012918,4/14/2007,16.78,0.41,75,51,340,33.1,1,,1,,,,,,,,,1,,,1,,,
USW00012918,4/15/2007,5.37,0,74,42,340,21.9,,,,,,,,,,,,,,,1,,,
USW00012918,4/16/2007,6.93,0,72,50,160,19.9,,,,,,,,,,,,,,,,,,
USW00012918,4/17/2007,8.5,0.72,71,59,330,36,1,,,,,,,,,,,1,1,,1,,,
USW00012918,4/18/2007,9.84,0,74,59,330,25.9,,,,,,,,,,,,,,,,,,
USW00012918,4/19/2007,4.03,0,78,56,160,14.1,,,,,,,,,,,,,,,,,,
USW00012918,4/20/2007,5.59,0,79,62,150,21,1,,,,,,,1,,,,1,,,,,,
USW00012918,4/21/2007,8.95,0,79,61,90,23.9,1,1,,,,,,1,,,,1,,,,,,
USW00012918,4/22/2007,8.72,0,80,67,110,21.9,1,,,,,,,,,,,1,,,,,,
USW00012918,4/23/2007,7.83,0.01,78,68,160,19.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/24/2007,13.42,0.01,78,73,180,31.1,1,,,,,,,,,,,1,,,1,,,
USW00012918,4/25/2007,7.83,2.46,80,66,290,28,1,1,1,,,,,,,,,1,,,1,,,
USW00012918,4/26/2007,5.82,0,84,58,280,17.9,,,,,,,,,,,,,,,,,,
USW00012918,4/27/2007,5.82,0,75,60,120,21.9,,,,,,,,,,,,,,,,,,
USW00012918,4/28/2007,4.92,0,84,63,110,15,1,,,,,,,,,,,,,,,,,
USW00012918,4/29/2007,4.7,0,86,64,150,17,1,,,,,,,1,,,,,,,,,,
USW00012918,4/30/2007,6.04,0.08,83,67,270,28,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/1/2007,9.62,0,81,69,140,23,,,,,,,,,,,,,,,,,,
USW00012918,5/2/2007,8.72,0,83,71,130,21,,,,,,,,,,,,,,,,,,
USW00012918,5/3/2007,8.5,1.65,81,65,100,23.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/4/2007,7.16,0,86,74,150,17,1,,,,,,,1,,,,1,,,,,,
USW00012918,5/5/2007,12.08,0,84,77,150,25.9,1,,,,,,,,,,,,,,1,,,
USW00012918,5/6/2007,12.53,0,84,76,140,25.9,,,,,,,,,,,,,,,,,,
USW00012918,5/7/2007,8.95,0,87,73,120,23,,,,,,,,,,,,,,,,,,
USW00012918,5/8/2007,6.26,0,85,70,100,17.9,1,,,,,,,,,,,1,,,,,,
USW00012918,5/9/2007,5.14,0,85,68,120,17,1,,,,,,,,,,,1,,,,,,
USW00012918,5/10/2007,7.38,2.37,86,64,310,31.1,1,,1,,,,,1,,,,,,,1,,,
USW00012918,5/11/2007,3.58,0.17,79,64,110,16.1,1,,1,,,,,1,,,,,,,1,,,
USW00012918,5/12/2007,4.25,0,90,65,50,14.1,1,,,,,,,,,,,,,,,,,
USW00012918,5/13/2007,3.58,0.03,91,69,110,23.9,,,1,,,,,,,,,,,,1,,,
USW00012918,5/14/2007,4.47,0.01,92,69,10,40,1,,1,,,,,1,,,,,,,1,,,
USW00012918,5/15/2007,3.58,0,91,70,130,17,1,,,,,,,1,,,,1,,,,,,
USW00012918,5/16/2007,10.74,0,85,70,30,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,5/17/2007,11.41,0,81,65,60,23.9,,,,,,,,,,,,,,,,,,
USW00012918,5/18/2007,7.16,0,81,64,80,21.9,,,,,,,,,,,,,,,,,,
USW00012918,5/19/2007,6.71,0,82,62,20,19.9,,,,,,,,,,,,,,,,,,
USW00012918,5/20/2007,5.37,0,81,62,80,17.9,,,,,,,,,,,,,,,,,,
USW00012918,5/21/2007,7.16,0,82,66,140,21.9,,,,,,,,,,,,,,,1,,,
USW00012918,5/22/2007,9.4,0.59,81,66,220,28,1,,1,,,,,1,,,,,,,1,,,
USW00012918,5/23/2007,9.62,0,86,74,150,23,1,,,,,,,1,,,,1,,,1,,,
USW00012918,5/24/2007,9.17,0.06,86,74,110,23,,,1,,,,,,,,,,,,1,,,
USW00012918,5/25/2007,9.62,0.23,83,73,140,23,,,,,,,,,,,,,,,1,,,
USW00012918,5/26/2007,7.16,1.14,81,71,220,29.1,1,,,,,,,,,,,1,,,1,,,
USW00012918,5/27/2007,6.71,0,85,70,280,25.9,,,,,,,,,,,,,,,,,,
USW00012918,5/28/2007,6.71,3.36,80,69,120,25.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,5/29/2007,4.7,0.01,88,70,120,15,1,,,,,,,1,,,,1,,,1,,,
USW00012918,5/30/2007,5.14,0,89,72,70,30,,,1,,,,,,,,,,,,1,,,
USW00012918,5/31/2007,5.82,0,89,69,70,17,,,,,,,,,,,,,,,,,,
USW00012918,6/1/2007,6.26,0,87,73,130,19.9,,,,,,,,,,,,,,,,,,
USW00012918,6/2/2007,3.58,1.28,90,73,340,28,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/3/2007,7.61,0.01,91,73,270,17,,,1,,,,,,,,,,,,1,,,
USW00012918,6/4/2007,5.14,0.23,91,72,320,21.9,,,1,,,,,,,,,,,,1,,,
USW00012918,6/5/2007,3.8,0,86,72,240,17,,,,,,,,,,,,,,,,,,
USW00012918,6/6/2007,7.16,0,90,70,170,19.9,,,,,,,,,,,,,,,,,,
USW00012918,6/7/2007,13.2,0,92,77,180,29.1,,,,,,,,1,,,,,,,,,,
USW00012918,6/8/2007,9.62,0,92,80,170,21,,,,,,,,,,,,,,,1,,,
USW00012918,6/9/2007,4.92,0,92,77,160,16.1,,,,,,,,,,,,,,,,,,
USW00012918,6/10/2007,4.47,0,94,75,210,17,,,,,,,,,,,,,,,,,,
USW00012918,6/11/2007,4.7,0,93,75,160,15,,,,,,,,,,,,,,,,,,
USW00012918,6/12/2007,4.47,0,93,76,120,21.9,,,,,,,,,,,,,,,1,,,
USW00012918,6/13/2007,5.37,0.13,93,76,70,29.1,,,1,,,,,,,,,,,,1,,,
USW00012918,6/14/2007,4.7,0,93,75,170,21,,,1,,,,,,,,,,,,,,,
USW00012918,6/15/2007,5.59,0.21,89,76,190,21,,,1,,,,,1,,,,,,,1,,,
USW00012918,6/16/2007,4.7,0.32,87,73,180,19.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/17/2007,6.49,2.13,82,72,80,21,1,,1,,,,,,,,,,,,1,,,
USW00012918,6/18/2007,8.95,0,91,76,190,23,,,,,,,,,,,,,,,1,,,
USW00012918,6/19/2007,7.83,0,91,79,180,21.9,,,,,,,,,,,,,,,1,,,
USW00012918,6/20/2007,6.26,0.05,89,78,150,23.9,,,1,,,,,,,,,,,,1,,,
USW00012918,6/21/2007,4.92,0,89,78,10,19.9,,,1,,,,,,,,,,,,,,,
USW00012918,6/22/2007,3.8,0,88,78,40,16.1,,,1,,,,,,,,,,,,1,,,
USW00012918,6/23/2007,3.8,0.05,87,74,240,21,,,,,,,,,,,,,,,1,,,
USW00012918,6/24/2007,8.05,0,90,75,130,21.9,,,1,,,,,,,,,,,,1,,,
USW00012918,6/25/2007,6.26,1,84,74,190,30,1,,1,,,,,,,,,1,,,1,,,
USW00012918,6/26/2007,9.4,0.13,90,77,170,29.1,1,,1,,,,,1,,,,,,,1,,,
USW00012918,6/27/2007,8.5,0,90,78,150,23.9,,,,,,,,,,,,,,,,,,
USW00012918,6/28/2007,6.26,0,90,76,160,21,,,,,,,,,,,,,,,,,,
USW00012918,6/29/2007,5.37,0.01,88,76,170,17,,,,,,,,,,,,,,,1,,,
USW00012918,6/30/2007,4.7,0.03,88,75,230,17,1,,,,,,,,,,,,,,1,,,
USW00012918,7/1/2007,2.46,0.76,82,73,200,25.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/2/2007,5.14,1.06,83,73,330,25.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/3/2007,6.04,0,85,76,150,21,,,,,,,,,,,,,,,1,,,
USW00012918,7/4/2007,5.82,0.44,79,75,110,17.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,7/5/2007,4.47,2.16,85,71,240,23.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/6/2007,4.03,0.48,84,76,140,17.9,1,,1,,,,,1,,,,,,,1,,,
USW00012918,7/7/2007,3.8,0.52,90,76,320,25.1,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/8/2007,6.04,0,92,76,170,21,,,,,,,,1,,,,,,,,,,
USW00012918,7/9/2007,6.49,0,92,79,200,23.9,,,,,,,,,,,,,,,,,,
USW00012918,7/10/2007,6.93,0,94,78,190,21,,,,,,,,,,,,,,,,,,
USW00012918,7/11/2007,4.7,0,94,77,190,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,7/12/2007,4.03,0.31,95,77,250,34.9,,,1,,,,,,,,,,,,1,,,
USW00012918,7/13/2007,5.82,0,94,76,230,21,,,1,,,,,,,,,,,,,,,
USW00012918,7/14/2007,5.37,0,88,79,210,17,,,1,,,,,,,,,,,,1,,,
USW00012918,7/15/2007,3.8,0.61,86,73,220,29.1,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/16/2007,2.68,0.32,88,73,160,21,1,,1,,,,,,,,,,,,1,,,
USW00012918,7/17/2007,3.36,0,91,74,210,38.9,,,1,,,,,,,,,,,,1,,,
USW00012918,7/18/2007,4.03,0.02,87,76,200,21,,,1,,,,,,,,,,,,1,,,
USW00012918,7/19/2007,4.25,1.35,87,74,250,21.9,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/20/2007,2.91,0.75,84,73,200,21.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,7/21/2007,4.47,0,91,78,140,14.1,,,,,,,,,,,,,,,,,,
USW00012918,7/22/2007,4.92,0.23,92,76,160,23.9,1,,1,,,,,1,,,,,,,1,,,
USW00012918,7/23/2007,3.8,0,91,74,10,17.9,,,,,,,,,,,,,,,,,,
USW00012918,7/24/2007,2.46,0,91,72,30,15,,,,,,,,1,,,,,,,,,,
USW00012918,7/25/2007,4.25,0,89,75,90,21,,,1,,,,,1,,,,,,,1,,,
USW00012918,7/26/2007,3.13,0.24,83,76,150,23.9,1,,1,,,,,,,,,,,,1,,,
USW00012918,7/27/2007,5.59,0.68,84,76,80,19.9,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,7/28/2007,5.82,0,90,78,200,19.9,1,,1,,,,,,,,,,,,,,,
USW00012918,7/29/2007,3.8,0.01,90,77,150,21,,,,,,,,,,,,,,,1,,,
USW00012918,7/30/2007,3.8,0,94,77,170,17,1,,,,,,,,,,,,,,,,,
USW00012918,7/31/2007,4.47,0,94,77,190,16.1,,,,,,,,,,,,,,,,,,
USW00012918,8/1/2007,4.7,0,94,79,50,29.1,,,1,,,,,,,,,,,,1,,,
USW00012918,8/2/2007,2.24,1.62,88,77,150,17,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,8/3/2007,3.13,0,91,77,120,19.9,,,,,,,,,,,,,,,1,,,
USW00012918,8/4/2007,3.58,0.33,90,78,190,21.9,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,8/5/2007,5.14,0.27,92,77,240,23,,,1,,,,,1,,,,,,,1,,,
USW00012918,8/6/2007,6.26,0,95,77,180,21,,,,,,,,,,,,,,,,,,
USW00012918,8/7/2007,6.04,0,95,79,170,17,,,,,,,,,,,,,,,,,,
USW00012918,8/8/2007,5.59,0,96,77,150,16.1,,,,,,,,,,,,,,,,,,
USW00012918,8/9/2007,3.8,0,96,77,160,17,1,,,,,,,,,,,,,,,,,
USW00012918,8/10/2007,3.36,0,96,80,120,13,,,,,,,,,,,,,,,,,,
USW00012918,8/11/2007,4.25,0,99,81,60,31.1,,,1,,,,,,,,,,,,1,,,
USW00012918,8/12/2007,6.49,0,102,82,30,32,,,,,,,,,,,,,,,,,,
USW00012918,8/13/2007,3.8,0,101,81,60,15,,,,,,,,1,,,,,,,,,,
USW00012918,8/14/2007,3.8,0,101,77,70,17.9,,,,,,,,1,,,,,,,,,,
USW00012918,8/15/2007,6.93,0,92,79,140,25.9,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,8/16/2007,6.71,2.04,83,77,60,21.9,1,,1,,,,,,,,,,,,1,,,
USW00012918,8/17/2007,4.47,0.18,93,79,160,30,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/18/2007,3.36,0.73,91,79,160,25.9,1,,1,,,,,,,,,,,,1,,,
USW00012918,8/19/2007,5.59,0,93,79,170,17,,,,,,,,,,,,,,,,,,
USW00012918,8/20/2007,6.04,0,93,78,150,21.9,,,,,,,,,,,,,,,1,,,
USW00012918,8/21/2007,7.61,0,93,78,110,23.9,,,,,,,,,,,,,,,1,,,
USW00012918,8/22/2007,5.82,0.19,93,80,120,21.9,1,,,,,,,1,,,,,,,1,,,
USW00012918,8/23/2007,5.59,0,94,80,120,19.9,,,,,,,,,,,,,,,,,,
USW00012918,8/24/2007,4.7,0,94,79,120,19.9,,,,,,,,,,,,,,,,,,
USW00012918,8/25/2007,2.91,0,89,78,70,21,,,,,,,,,,,,,,,1,,,
USW00012918,8/26/2007,3.36,0,95,77,50,14.1,,,,,,,,,,,,,,,,,,
USW00012918,8/27/2007,4.25,0.01,93,76,50,29.1,,,1,,,,,,,,,,,,1,,,
USW00012918,8/28/2007,4.25,0,91,76,280,23.9,1,,1,,,,,1,,,,,,,1,,,
USW00012918,8/29/2007,2.46,1.37,88,75,290,23.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,8/30/2007,3.8,0,92,76,360,15,1,1,,,,,,1,,,,1,,,1,,,
USW00012918,8/31/2007,5.59,0.51,92,73,30,29.1,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/1/2007,6.04,1.61,90,73,30,40,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,9/2/2007,3.58,0,85,75,100,12.1,1,,,,,,,1,,,,1,,,1,,,
USW00012918,9/3/2007,2.01,1.27,89,74,150,21.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/4/2007,2.46,0.06,90,73,110,21.9,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,9/5/2007,3.58,0.05,88,79,220,15,1,,1,,,,,,,,,,,,1,,,
USW00012918,9/6/2007,5.14,0,92,77,150,19.9,1,,,,,,,,,,,,,,1,,,
USW00012918,9/7/2007,4.92,0,94,78,170,16.1,,,1,,,,,,,,,,,,,,,
USW00012918,9/8/2007,2.46,0.18,91,78,80,23.9,,,1,,,,,,,,,,,,1,,,
USW00012918,9/9/2007,2.91,0.51,91,78,130,17.9,,,1,,,,,1,,,,,,,1,,,
USW00012918,9/10/2007,3.36,0,92,76,150,17.9,,,,,,,,,,,,,,,1,,,
USW00012918,9/11/2007,8.28,0.07,94,75,30,21.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,9/12/2007,12.97,0.44,82,74,50,25.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,9/13/2007,6.04,0,89,75,350,17.9,,,,,,,,,,,,,,,,,,
USW00012918,9/14/2007,3.58,0,94,75,60,17,,,,,,,,,,,,,,,,,,
USW00012918,9/15/2007,6.26,0,91,77,80,19.9,,,,,,,,,,,,,,,,,,
USW00012918,9/16/2007,5.59,0,90,72,80,25.1,,,,,,,,,,,,,,,,,,
USW00012918,9/17/2007,5.14,0,91,72,130,17,,,,,,,,,,,,,,,,,,
USW00012918,9/18/2007,4.03,0,92,73,110,17,,,,,,,,,,,,,,,1,,,
USW00012918,9/19/2007,5.82,0.01,92,76,110,17.9,,,,,,,,,,,,,,,1,,,
USW00012918,9/20/2007,4.7,0,91,72,30,19.9,,,,,,,,1,,,,,,,,,,
USW00012918,9/21/2007,3.36,0,91,70,50,14.1,,,,,,,,1,,,,,,,,,,
USW00012918,9/22/2007,4.03,0,92,70,350,21.9,,,,,,,,1,,,,,,,,,,
USW00012918,9/23/2007,3.36,0,90,73,110,15,,,,,,,,1,,,,,,,,,,
USW00012918,9/24/2007,3.8,0,89,73,200,19.9,1,,,,,,,1,,,,1,,,,,,
USW00012918,9/25/2007,3.8,0.23,89,75,200,17,1,,1,,,,,1,,,,,,,1,,,
USW00012918,9/26/2007,4.47,0.49,88,76,90,17,1,,,,,,,,,,,1,,,1,,,
USW00012918,9/27/2007,3.8,0,91,75,100,23.9,,,,,,,,,,,,,,,,,,
USW00012918,9/28/2007,6.49,0,91,75,80,23.9,,,,,,,,1,,,,,,,,,,
USW00012918,9/29/2007,6.04,0.56,86,72,150,21.9,1,,,,,,,1,,,,1,,,1,,,
USW00012918,9/30/2007,4.03,0.82,88,75,160,21,1,,1,,,,,1,,,,1,,,1,,,
USW00012918,10/1/2007,3.36,0,91,75,190,21.9,1,,,,,,,1,,,,1,,,,,,
USW00012918,10/2/2007,3.58,0,89,71,120,13,,,,,,,,,,,,,,,,,,
USW00012918,10/3/2007,1.57,0,90,67,80,12.1,,,,,,,,,,,,,,,,,,
USW00012918,10/4/2007,3.58,0,92,70,30,17.9,1,,,,,,,1,,,,,,,,,,
USW00012918,10/5/2007,6.71,0,89,75,30,17.9,,,,,,,,,,,,,,,1,,,
USW00012918,10/6/2007,2.91,0.29,87,76,150,23.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/7/2007,5.14,0.69,87,77,110,19.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/8/2007,4.92,0.01,89,76,110,21.9,1,,1,,,,,,,,,,,,1,,,
USW00012918,10/9/2007,8.5,0,92,75,50,23.9,1,,,,,,,,,,,,,,,,,
USW00012918,10/10/2007,6.49,0,86,67,60,19.9,,,,,,,,,,,,,,,,,,
USW00012918,10/11/2007,3.58,0,87,64,50,17.9,,,,,,,,,,,,,,,,,,
USW00012918,10/12/2007,4.47,0,85,66,60,15,,,,,,,,,,,,,,,,,,
USW00012918,10/13/2007,5.14,0,84,63,110,19.9,,,,,,,,,,,,,,,,,,
USW00012918,10/14/2007,8.5,0.33,84,69,120,23.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/15/2007,10.07,0.17,89,68,10,30,1,,1,,,,,,,,,1,,,1,,,
USW00012918,10/16/2007,5.82,0,85,67,100,16.1,1,,,,,,,1,,,,1,,,1,,,
USW00012918,10/17/2007,8.5,0.01,90,77,210,25.9,,,,,,,,,,,,,,,1,,,
USW00012918,10/18/2007,6.49,0,92,75,210,21.9,1,,,,,,,,,,,1,,,,,,
USW00012918,10/19/2007,5.82,0,88,63,90,31.1,,,,,,,,,,,,,,,,,,
USW00012918,10/20/2007,4.92,0,86,59,150,21.9,,,,,,,,,,,,,,,,,,
USW00012918,10/21/2007,6.93,0,86,65,150,23.9,,,,,,,,,,,,,,,,,,
USW00012918,10/22/2007,12.3,0.32,82,56,300,40,1,,,,,,,,,,,1,,,1,,,
USW00012918,10/23/2007,11.41,0,71,51,330,34.9,,,,,,,,,,,,,,,,,,
USW00012918,10/24/2007,11.41,0,79,49,340,34.9,,,,,,,,,,,,,,,,,,
USW00012918,10/25/2007,6.71,0,71,49,340,23.9,,,,,,,,,,,,,,,,,,
USW00012918,10/26/2007,2.24,0,75,46,360,14.1,,,,,,,,,,,,,,,,,,
USW00012918,10/27/2007,7.61,0,75,50,60,21,,,,,,,,,,,,,,,,,,
USW00012918,10/28/2007,10.29,0,76,55,340,25.9,,,,,,,,,,,,,,,,,,
USW00012918,10/29/2007,9.4,0,75,56,40,21.9,,,,,,,,,,,,,,,,,,
USW00012918,10/30/2007,3.8,0,79,54,80,25.1,,,,,,,,1,,,,,,,,,,
USW00012918,10/31/2007,1.34,0,83,57,70,17,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/1/2007,2.24,0,83,60,220,21,1,,,,,,,,,,,1,,,,,,1
USW00012918,11/2/2007,2.01,0,83,60,60,21,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/3/2007,2.24,0,83,62,350,17,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/4/2007,2.91,0,82,59,240,14.1,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/5/2007,6.49,0,84,62,290,21,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/6/2007,8.5,0,75,61,50,21,1,,,,,,,1,,,,1,,,1,,,
USW00012918,11/7/2007,6.71,0,65,54,60,21,,,,,,,,,,,,,,,,,,
USW00012918,11/8/2007,4.92,0,76,52,160,17,,,,,,,,,,,,,,,,,,
USW00012918,11/9/2007,5.59,0,85,65,200,21,1,,,,,,,,,,,,,,1,,,
USW00012918,11/10/2007,4.92,0.01,82,63,160,19.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/11/2007,6.71,0,83,65,160,21.9,,,,,,,,,,,,,,,,,,
USW00012918,11/12/2007,3.58,0,82,66,100,17,1,,,,,,,,,,,1,,,1,,,1
USW00012918,11/13/2007,5.14,0.02,84,66,230,19.9,1,,,,,,,,,,,1,,,1,,,1
USW00012918,11/14/2007,8.05,0,86,69,210,23.9,1,1,,,,,,,,,,1,,,,,,
USW00012918,11/15/2007,14.76,0,71,49,10,34.9,,,,,,,,,,,,,,,,,,
USW00012918,11/16/2007,4.92,0,72,42,140,21,,,,,,,,,,,,,,,,,,
USW00012918,11/17/2007,4.7,0.21,76,59,,,1,,,,,,,,,,,1,,,1,,,
USW00012918,11/18/2007,4.92,3.06,74,62,330,25.1,1,,1,,,,,,,,,1,,,1,,,
USW00012918,11/19/2007,3.36,0,79,62,100,14.1,1,1,,,,,,1,,,,1,,,,,,
USW00012918,11/20/2007,5.14,0.01,82,63,150,19.9,1,1,,,,,,,,,,1,,,1,,,
USW00012918,11/21/2007,9.84,0.17,84,55,330,36,1,,1,,,,,,,,,1,,,1,,,
USW00012918,11/22/2007,17,0,57,43,360,34.9,,,,,,,,,,,,,,,,,,
USW00012918,11/23/2007,11.18,0.09,54,46,10,29.1,,,,,,,,,,,,,,,1,,,
USW00012918,11/24/2007,13.87,0.7,51,45,70,32,1,,1,,,,,,,,,1,,,1,,,
USW00012918,11/25/2007,9.62,0.07,50,44,290,23.9,1,,,,,,,,,,,1,1,,1,,,
USW00012918,11/26/2007,8.5,0,62,40,330,25.1,,,,,,,,,,,,,,,,,,
USW00012918,11/27/2007,4.25,0,61,41,50,21,,,,,,,,,,,,,,,,,,
USW00012918,11/28/2007,2.91,0,72,44,230,14.1,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/29/2007,2.01,0,74,53,350,12.1,1,,,,,,,1,,,,1,,,,,,
USW00012918,11/30/2007,5.37,0,73,55,110,21,1,1,,,,,,1,,,,1,,,,,,
USW00012918,12/1/2007,8.05,0,77,62,160,25.1,1,,,,,,,,,,,1,,,,,,
USW00012918,12/2/2007,8.95,0,81,68,350,32,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/3/2007,12.97,0,68,43,350,32,,,,,,,,,,,,,,,,,,
USW00012918,12/4/2007,2.91,0,64,37,170,12.1,,,,,,,,,,,,,,,,,,
USW00012918,12/5/2007,3.13,0,76,42,250,17,,,,,,,,,,,,,,,,,,
USW00012918,12/6/2007,6.49,0,68,49,120,21.9,1,,,,,,,,,,,,,,,,,
USW00012918,12/7/2007,7.38,0,82,57,150,21.9,1,1,,,,,,,,,,1,,,,,,
USW00012918,12/8/2007,10.07,0,83,73,130,23.9,1,,,,,,,,,,,1,,,,,,
USW00012918,12/9/2007,8.05,0,82,69,150,21,1,1,,,,,,,,,,1,,,,,,
USW00012918,12/10/2007,7.61,0,80,67,150,23,1,1,,,,,,1,,,,1,,,1,,,
USW00012918,12/11/2007,10.29,0,82,72,200,29.1,,,,,,,,,,,,,,,1,,,
USW00012918,12/12/2007,8.05,0.04,80,51,290,23,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/13/2007,9.17,0.13,64,48,340,17.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/14/2007,8.5,0,69,57,110,23,1,,,,,,,1,,,,1,,,1,,,
USW00012918,12/15/2007,17.45,0.68,72,42,320,40.9,1,,1,,,,,,,,,1,,,1,,,
USW00012918,12/16/2007,8.5,0,54,36,310,29.1,,,,,,,,,,,,,,,,,,
USW00012918,12/17/2007,5.14,0,59,35,110,17.9,,,,,,,,,,,,,,,,,,
USW00012918,12/18/2007,5.59,0,76,57,200,23.9,,,,,,,,,,,,,,,,,,
USW00012918,12/19/2007,4.92,0.06,77,55,170,17.9,1,1,,,,,,1,,,,1,,,1,,,
USW00012918,12/20/2007,9.62,0.01,80,54,270,25.9,,,1,,,,,,,,,,,,1,,,
USW00012918,12/21/2007,4.7,0,75,45,190,17.9,,,,,,,,,,,,,,,,,,
USW00012918,12/22/2007,13.2,0.18,75,44,310,36.9,1,,,,,,,1,,,,1,,,1,,,
USW00012918,12/23/2007,6.71,0,54,34,300,30,,,,,,,,,,,,,,,,,,
USW00012918,12/24/2007,4.92,0,61,38,60,17.9,,,,,,,,,,,,,,,,,,
USW00012918,12/25/2007,5.14,0,62,39,120,14.1,,,,,,,,,,,,,,,,,,
USW00012918,12/26/2007,11.41,0.43,69,44,250,38.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,12/27/2007,8.72,0,58,37,110,28,1,1,,,,,,1,,,,1,1,,1,,,
USW00012918,12/28/2007,9.4,0.11,65,50,330,33.1,1,,1,,,,,,,,,1,,,1,,,
USW00012918,12/29/2007,6.49,0,58,46,20,17.9,,,,,,,,,,,,,,,,,,
USW00012918,12/30/2007,4.25,0,70,44,310,16.1,,,,,,,,,,,,,,,,,,
USW00012918,12/31/2007,8.05,0,75,42,360,30,1,,,,,,,1,,,,1,,,,,,
USW00012918,1/1/2008,15.21,0,58,44,360,31.1,,,,,,,,,,,,,,,,,,
USW00012918,1/2/2008,12.08,0,50,34,10,28,,,,,,,,,,,,,,,,,,
USW00012918,1/3/2008,7.38,0,47,32,110,19.9,,,,,,,,,,,,,,,,,,
USW00012918,1/4/2008,9.17,0,66,38,130,23.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/5/2008,6.93,0.06,76,57,210,25.9,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/6/2008,10.29,0,79,63,180,30,1,1,,,,,,,,,,1,,,,,,
USW00012918,1/7/2008,12.97,0,79,69,170,33.1,,,,,,,,,,,,,,,1,,,
USW00012918,1/8/2008,11.63,0.05,77,58,330,31.1,,,,,,,,,,,,,,,1,,,
USW00012918,1/9/2008,7.16,0,68,49,360,25.1,1,,,,,,,,,,,1,,,,,,
USW00012918,1/10/2008,9.17,0.01,73,52,330,25.1,1,1,,,,,,,,,,1,,,1,,,
USW00012918,1/11/2008,3.58,0,65,43,130,16.1,,,,,,,,,,,,,,,,,,
USW00012918,1/12/2008,6.93,0.12,73,43,340,28,,,,,,,,,,,,,,,1,,,
USW00012918,1/13/2008,10.51,0,66,47,340,23,,,,,,,,,,,,,,,,,,
USW00012918,1/14/2008,3.36,0,64,39,60,17.9,,,,,,,,,,,,,,,,,,
USW00012918,1/15/2008,3.58,0.69,60,48,70,23,1,,,,,,,,,,,1,,,1,,,
USW00012918,1/16/2008,6.49,1.84,56,48,90,23,1,,,,,,,1,,,,1,,,1,,,
USW00012918,1/17/2008,8.05,0,54,47,360,19.9,1,,,,,,,,,,,1,,,,,,
